id	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#all classifications	featureId
740_Fototroficos_analisis_3_muestrascompletas_estadi_2381	C36H73NO9	[M + H]+	C36H73NO9	Fatty acids	0.5354408025741577	Linear polyketides	0.33595767617225647	Open-chain polyketides	0.4862370491027832	Amino acids and derivatives	0.5968011021614075	Amino acids and derivatives	0.5968011021614075	Amino acids, peptides, and analogues	0.6043241620063782	Carboxylic acids and derivatives	0.9110251069068909	Organic acids and derivatives	0.9964280724525452	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Dialkyl ethers; Cyclic alcohols and derivatives; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	2381
742_Fototroficos_analisis_3_muestrascompletas_estadi_2462	C36H45N7O10S3	[M + H]+	C36H45N7O10S3	Amino acids and Peptides	0.9400322437286377	Oligopeptides	0.7001639604568481	Cyclic peptides	0.7272642254829407	Cyclic peptides	0.7223885655403137	Peptides	0.8674206137657166	Amino acids, peptides, and analogues	0.985093355178833	Carboxylic acids and derivatives	0.9713706374168396	Organic acids and derivatives	0.9957740902900696	Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Macrolactams; Alcohols and polyols; Lactams; Thiazolines; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Peptides; Azoles; Carboxylic acid amides; Carboxylic acid derivatives; Imidothioesters; N-acyl-alpha amino acids and derivatives; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Cyclic peptides; Benzene and substituted derivatives; Benzenoids; Azolines; Organic disulfides; Sulfenyl compounds; Imidothiolactones; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	2462
744_Fototroficos_analisis_3_muestrascompletas_estadi_2760	C41H51NO3	[M + Na]+	C41H51NO3	Shikimates and Phenylpropanoids	0.9464074969291687	Flavonoids	0.9071294665336609	Chalcones	0.22205781936645508	Benzene and substituted derivatives	0.8872296214103699					Benzene and substituted derivatives	0.8872296214103699	Benzenoids	0.999467670917511	Organic compounds; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Benzene and substituted derivatives; Benzenoids; Tertiary amines; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	2760
745_Fototroficos_analisis_3_muestrascompletas_estadi_2785	C37H69N3O8	[M + Na]+	C37H69N3O8	Terpenoids	0.1673366278409958	Oligopeptides	0.3286654055118561	Lipopeptides	0.2034640908241272	Amino acids and derivatives	0.5071384310722351	Amino acids and derivatives	0.5071384310722351	Amino acids, peptides, and analogues	0.525812566280365	Carboxylic acids and derivatives	0.8083370923995972	Organic acids and derivatives	0.9504734873771667	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary carboxylic acid amides; Carbonyl compounds; Dialkylamines; Amines; Secondary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	2785
748_Fototroficos_analisis_3_muestrascompletas_estadi_2795	C47H63NO	[M + Na]+	C47H63NO	Fatty acids	0.5235777497291565	Diterpenoids	0.6779409646987915	Cholestane steroids	0.2632453441619873	Diterpenoids	0.7947180867195129			Diterpenoids	0.7947180867195129	Prenol lipids	0.357345849275589	Lipids and lipid-like molecules	0.9744097590446472	Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; Diterpenoids; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	2795
750_Fototroficos_analisis_3_muestrascompletas_estadi_2797	C44H64O2	[M + K]+	C44H64O2	Polyketides	0.2348698526620865	Flavonoids	0.30232569575309753	Flavanones	0.5008100271224976	Diphenylmethanes	0.8571100234985352			Diphenylmethanes	0.8571100234985352	Benzene and substituted derivatives	0.9298567771911621	Benzenoids	0.9941697120666504	Organic compounds; Ketones; Phenols; Prenol lipids; Organooxygen compounds; Diphenylmethanes; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Phenylpropanes; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	2797
754_Fototroficos_analisis_3_muestrascompletas_estadi_2802	C48H75NO2	[M + K]+	C48H75NO2	Terpenoids	0.15131966769695282	Steroids	0.5654801726341248	Cholestane steroids	0.42487362027168274	Steroids and steroid derivatives	0.8593640923500061					Steroids and steroid derivatives	0.8593640923500061	Lipids and lipid-like molecules	0.9955131411552429	Organic compounds; Lipids and lipid-like molecules; Ketones; Steroids and steroid derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Carbonyl compounds; Trialkylamines; Amines; Tertiary amines; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	2802
757_Fototroficos_analisis_3_muestrascompletas_estadi_2806	C40H56O2	[M + K]+	C40H56O2	Polyketides	0.655041515827179	Aromatic polyketides	0.29248231649398804	Flavanones	0.06121170520782471	Benzophenones	0.6614166498184204			Benzophenones	0.6614166498184204	Benzene and substituted derivatives	0.7414554953575134	Benzenoids	0.9983909130096436	Organic compounds; Benzophenones; Organooxygen compounds; Diphenylmethanes; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	2806
761_Fototroficos_analisis_3_muestrascompletas_estadi_2844	C37H71N3O8	[M + Na]+	C37H71N3O8	Amino acids and Peptides	0.16552169620990753	Oligopeptides	0.40469855070114136	Lipopeptides	0.21915440261363983	Amino acids and derivatives	0.5952655076980591	Amino acids and derivatives	0.5952655076980591	Amino acids, peptides, and analogues	0.6074516177177429	Carboxylic acids and derivatives	0.9109330177307129	Organic acids and derivatives	0.9574571847915649	Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Carboxylic acid esters; Secondary carboxylic acid amides; Carbonyl compounds; Dialkylamines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	2844
763_Fototroficos_analisis_3_muestrascompletas_estadi_2851	C44H64O2	[M + K]+	C44H64O2	Polyketides	0.3600746691226959	Flavonoids	0.2791423797607422	Flavanones	0.7348283529281616	Diphenylmethanes	0.905785858631134			Diphenylmethanes	0.905785858631134	Benzene and substituted derivatives	0.926964521408081	Benzenoids	0.9986294507980347	Organic compounds; Phenols; Organooxygen compounds; Diphenylmethanes; Benzene and substituted derivatives; Benzenoids; Phenylpropanes; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	2851
766_Fototroficos_analisis_3_muestrascompletas_estadi_2887	C6H11NO	[M + H]+	C6H11NO	Alkaloids	0.8837684392929077	Lysine alkaloids	0.9332384467124939	Piperidine alkaloids	0.5514423847198486	Lactams	0.9964780211448669					Lactams	0.9964780211448669	Organoheterocyclic compounds	0.997614860534668	Organic compounds; Organoheterocyclic compounds; Lactams; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	2887
767_Fototroficos_analisis_3_muestrascompletas_estadi_2888	C6H15N	[M + H]+	C6H15N	Fatty acids	0.6903144121170044	Fatty acyls	0.6632053256034851	Hydrocarbons	0.6210191249847412	Trialkylamines	0.6252200603485107	Tertiary amines	0.5402964353561401	Amines	0.8876243233680725	Organonitrogen compounds	0.9999730587005615	Organic nitrogen compounds	0.999975323677063	Organic compounds; Organonitrogen compounds; Trialkylamines; Amines; Tertiary amines; Organic cations; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	2888
770_Fototroficos_analisis_3_muestrascompletas_estadi_2894	C14H12F2N2O2	[M + H]+	C14H12F2N2O2	Alkaloids	0.4806668758392334	Small peptides	0.3378588855266571	Pyridine alkaloids	0.3168882131576538	Amino acids and derivatives	0.6330527067184448	Amino acids and derivatives	0.6330527067184448	Amino acids, peptides, and analogues	0.639439582824707	Carboxylic acids and derivatives	0.5764046907424927	Organic acids and derivatives	0.5097203850746155	Organic compounds; Amino acids, peptides, and analogues; Halobenzenes; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Aryl fluorides; Fluorobenzenes; Organofluorides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Aryl halides; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	2894
771_Fototroficos_analisis_3_muestrascompletas_estadi_2895	C48H75NO2	[M + K]+	C48H75NO2	Terpenoids	0.22517339885234833	Steroids	0.1758326143026352	Cholestane steroids	0.2121860682964325	Steroids and steroid derivatives	0.593346893787384					Steroids and steroid derivatives	0.593346893787384	Lipids and lipid-like molecules	0.9805507659912109	Organic compounds; Lipids and lipid-like molecules; Steroids and steroid derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Nitriles; Carboxylic acid derivatives; Carbonyl compounds; Amines; Cyclic ketones; Organic oxides; Hydrocarbon derivatives; Organic cyanides; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	2895
773_Fototroficos_analisis_3_muestrascompletas_estadi_2897	C6H15NO	[M + H]+	C6H15NO	Alkaloids	0.6978380680084229	Fatty acyls	0.717727541923523	Fatty alcohols	0.612773060798645	1,2-aminoalcohols	0.9603915214538574	Alkanolamines	0.992583155632019	Amines	0.9999988079071045	Organonitrogen compounds	1.0	Organic nitrogen compounds	1.0	Organic compounds; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; 1,2-aminoalcohols; Trialkylamines; Amines; Tertiary amines; Alkanolamines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	2897
775_Fototroficos_analisis_3_muestrascompletas_estadi_2901	C12H27NO	[M + H]+	C12H27NO	Fatty acids	0.6654539704322815	Fatty acyls	0.9705354571342468	Fatty alcohols	0.5900648236274719	Long-chain alkyl amine oxides	0.7997574806213379	Long-chain alkyl amine oxides	0.7997574806213379	Aminoxides	0.9047257304191589	Organonitrogen compounds	0.9999991655349731	Organic nitrogen compounds	0.9999949932098389	Organic compounds; Alcohols and polyols; Organonitrogen compounds; Organooxygen compounds; Amine oxides and derivatives; 1,2-aminoalcohols; Amines; Alkanolamines; Trisubstituted amine oxides and derivatives; Organic oxides; Aminoxides; Hydrocarbon derivatives; Long-chain alkyl amine oxides; Trialkyl amine oxides; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	2901
776_Fototroficos_analisis_3_muestrascompletas_estadi_2905	C16H33NO2	[M + H]+	C16H33NO2	Fatty acids	0.8782695531845093	Fatty amides	0.8559154272079468	N-acyl amines	0.2075635939836502	Alkanolamines	0.7557839155197144	Alkanolamines	0.7557839155197144	Amines	0.9176538586616516	Organonitrogen compounds	0.9995711445808411	Organic nitrogen compounds	0.9998443126678467	Organic compounds; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Carbonyl compounds; Amines; Alkanolamines; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	2905
778_Fototroficos_analisis_3_muestrascompletas_estadi_2909	C16H35NO2	[M + H]+	C16H35NO2	Fatty acids	0.9332877993583679	Fatty acyls	0.8321728706359863	Fatty alcohols	0.8614869117736816	1,2-aminoalcohols	0.9511445760726929	Alkanolamines	0.999417781829834	Amines	0.9999970197677612	Organonitrogen compounds	0.9999982118606567	Organic nitrogen compounds	0.9999586343765259	Organic compounds; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; 1,2-aminoalcohols; Amines; Alkanolamines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	2909
779_Fototroficos_analisis_3_muestrascompletas_estadi_2910	C14H31NO	[M + H]+	C14H31NO	Fatty acids	0.8981963992118835	Fatty acyls	0.8721246123313904	Fatty alcohols	0.7313840389251709	1,2-aminoalcohols	0.971184253692627	Alkanolamines	0.9931123852729797	Amines	0.9999918937683105	Organonitrogen compounds	0.9999990463256836	Organic nitrogen compounds	0.9999864101409912	Organic compounds; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; 1,2-aminoalcohols; Dialkylamines; Amines; Secondary amines; Alkanolamines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	2910
780_Fototroficos_analisis_3_muestrascompletas_estadi_2911	C21H37N	[M + H]+	C21H37N	Alkaloids	0.9853748083114624	Pseudoalkaloids	0.2811982333660126	Phenylalanine-derived alkaloids	0.26663073897361755	Phenylmethylamines	0.9999474287033081			Phenylmethylamines	0.9999474287033081	Benzene and substituted derivatives	0.9999569654464722	Benzenoids	0.9999728202819824	Organic compounds; Phenylmethylamines; Organonitrogen compounds; Quaternary ammonium salts; Benzene and substituted derivatives; Benzenoids; Amines; Benzylamines; Organic cations; Organic salts; Aralkylamines; Hydrocarbon derivatives; Tetraalkylammonium salts; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities	2911
782_Fototroficos_analisis_3_muestrascompletas_estadi_2914	C16H35NO	[M + H]+	C16H35NO	Fatty acids	0.959068775177002	Sphingolipids	0.8291689157485962	Sphingoid bases	0.9115669131278992	1,2-aminoalcohols	0.9567158222198486	Alkanolamines	0.9863455891609192	Amines	0.9992896318435669	Organonitrogen compounds	0.9999996423721313	Organic nitrogen compounds	0.9999983310699463	Organic compounds; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Monoalkylamines; 1,2-aminoalcohols; Amines; Alkanolamines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	2914
