confidenceRank	structurePerIdRank	formulaRank	#adducts	#predictedFPs	ConfidenceScore	CSI:FingerIDScore	ZodiacScore	SiriusScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	ionMass	retentionTimeInSeconds	id	featureId
457	1	1	1	2	0.06381807936297614	-200.44793031715315	0.8592964824120602	30.35516685947821	C32H66O11	[M + H]+	BCRAVCSUHRMWFN	InChI=1S/C32H66O11/c1-12-34-24(3)14-36-26(5)16-38-28(7)18-40-30(9)20-42-32(11)22-43-31(10)21-41-29(8)19-39-27(6)17-37-25(4)15-35-23(2)13-33/h23-33H,12-22H2,1-11H3	null	CCOC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)CO	2.79999995	88730602	PubChem:(88730602)	2	627.4684	726.4300000000001	513_Fototroficos_analisis_3_muestrascompletas_estadi_1446	1446
458	1	4	1	3	0.06369268296243001	-16.21450072910099	0.7758793969849247	25.2826161310967	C12H22O11	[M + Na]+	QIGJYVCQYDKYDW	InChI=1S/C12H22O11/c13-1-3-5(15)7(17)8(18)12(22-3)23-10-6(16)4(2-14)21-11(20)9(10)19/h3-20H,1-2H2	Nigerose	C(C1C(C(C(C(O1)O)O)OC2C(C(C(C(O2)CO)O)O)O)O)O	-4.19999981	129887;439512;439637;440240;4195243;5287770;5288340;5288768;9798107;9798108;9819401;9840966;9967861;11013287;15560009;15560010;15560011;15560014;15560016;16219440;21581151;21581152;21121206;24812250;45480590;44176417;44246480;49820613;49822388;46916363;46916405;46931125;52939789;54229533;60076984;59101134;57679915;59140762;57832405;68977357;68977360;68977795;69903934;69905492;71010344;71749900;70822988;70864857;70875643;70930734;71317027;71476884;90658077;89762396;91114576;89824769;95162406;95162407;95162408;95162409;95162568;95162569;95162570;95162571;95162572;95162573;95162574;95162575;91373772;97050062;97050063;97050064;91846874;91848228;91848256;91848311;91849191;91849310;91849315;91850171;91851217;91852120;91852649;91853291;91853778;91854857;91855557;91857854;91859090;91859136;91861305;91861703;91861827;102014817;101359398;118968875;118973957;122679508;122692687;124916011;124916012;124916013;124916014;126557672;129630279;131707376;131707498;133611837;133688412;134128057;134814111;135019516;132451890	HMDB:(29882 60068);SuperNatural:(SN00334900 SN00323622 SN00251805 SN00351022 SN00382142 SN00249049 SN00326958 SN00268649 SN00384785 SN00364508 SN00285437 SN00359243 SN00237947 SN00257979 SN00372975 SN00371581 SN00311516 SN00267586);ZINC bio:(ZINC04095663 ZINC04095664 ZINC04095786 ZINC04095787 ZINC04544899 ZINC04544901 ZINC04544903 ZINC04544905);additional;MeSH:(129887 439512 439637 15560009 15560011 16219440 44246480 97050062 129630279 134128057);Plantcyc:(3-BETA-D-GLUCOSYLGLUCOSE);PubMed;COCONUT:(CNP0217324);KNApSAcK:(1137);Natural Products:(UNPD6272 UNPD57513 UNPD52362 UNPD70960 UNPD134344 UNPD150832 UNPD89720 UNPD208792 UNPD58592 UNPD140653 UNPD166455 UNPD57476 UNPD106821 UNPD195260 UNPD195361 UNPD208852 UNPD32928 UNPD169705 UNPD115297 UNPD94733 UNPD87759);PubChem:(129887 439512 439637 440240 4195243 5287770 5288340 5288768 9798107 9798108 9819401 9840966 9967861 11013287 15560009 15560010 15560011 15560014 15560016 16219440 21581151 21581152 21121206 24812250 45480590 44176417 44246480 49820613 49822388 46916363 46916405 46931125 52939789 54229533 60076984 59101134 57679915 59140762 57832405 68977357 68977360 68977795 69903934 69905492 71010344 71749900 70822988 70864857 70875643 70930734 71317027 71476884 90658077 89762396 91114576 89824769 95162406 95162407 95162408 95162409 95162568 95162569 95162570 95162571 95162572 95162573 95162574 95162575 91373772 97050062 97050063 97050064 91846874 91848228 91848256 91848311 91849191 91849310 91849315 91850171 91851217 91852120 91852649 91853291 91853778 91854857 91855557 91857854 91859090 91859136 91861305 91861703 91861827 102014817 101359398 118968875 118973957 122679508 122692687 124916011 124916012 124916013 124916014 126557672 129630279 131707376 131707498 133611837 133688412 134128057 134814111 135019516 132451890);CHEBI:(53451 61110 60180 61772 61663 53651 7570 59430 18411 144332 52996 27554 60477 52997 62330);PubChem class - bio and metabolites;KEGG:(C19773 C04147 C01518 C02048);Biocyc:(CPD-10703 CPD8J2-19 3-BETA-D-GLUCOSYLGLUCOSE CPD-12789 CPD-13557)	20621694	365.10648	45.29767964042287	25_Fototroficos_analisis_3_muestrascompletas_estadi_65	65
459	1	1	1	2	0.06232198631892307	-224.05414683743606	0.7984924623115579	11.699067711279818	C38H78O14	[M + H]+	WRJPMHZETWLNMP	InChI=1S/C38H78O14/c1-13-41-25-38(40)26-52-37(12)24-51-36(11)23-50-35(10)22-49-34(9)21-48-33(8)20-47-32(7)19-46-31(6)18-45-30(5)17-44-29(4)16-43-28(3)15-42-27(2)14-39/h27-40H,13-26H2,1-12H3	null	CCOCC(COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)CO)O	2.29999995	88375237	PubChem:(88375237)	2	759.54846	720.475	503_Fototroficos_analisis_3_muestrascompletas_estadi_1433	1433
460	1	1	1	4	0.0606330588050738	-151.2026853879423	0.777889447236181	9.894438454108863	C40H82O15	[M + H]+	FFOMTKPSWRYXOT	InChI=1S/C40H82O15/c1-5-9-13-35(33(45)29-41)51-25-21-47-17-19-49-23-27-53-37(15-11-7-3)39(31-43)55-40(32-44)38(16-12-8-4)54-28-24-50-20-18-48-22-26-52-36(14-10-6-2)34(46)30-42/h33-46H,5-32H2,1-4H3	null	CCCCC(C(CO)O)OCCOCCOCCOC(CCCC)C(CO)OC(CO)C(CCCC)OCCOCCOCCOC(CCCC)C(CO)O	2.5	20292345	PubChem:(20292345)	2	803.57512	718.6	497_Fototroficos_analisis_3_muestrascompletas_estadi_1423	1423
461	1	1	1	1	0.060284599242419176	-401.4215325622323	0.9989949748743718	13.051883261097998	C19H16Br2ClNO4	[M + K]+	IQZHCZWQHVZMNM	InChI=1S/C19H16Br2ClNO4/c1-3-26-19(24)16-14(9-23-11-6-4-5-10(22)7-11)27-13-8-12(20)18(25-2)17(21)15(13)16/h4-8,23H,3,9H2,1-2H3	ethyl 4,6-dibromo-2-[(3-chloroanilino)methyl]-5-methoxy-1-benzofuran-3-carboxylate	CCOC(=O)C1=C(OC2=CC(=C(C(=C21)Br)OC)Br)CNC3=CC(=CC=C3)Cl	6.0	19661910	PubChem:(19661910)	2	553.87412	708.0375	471_Fototroficos_analisis_3_muestrascompletas_estadi_1366	1366
462	1	2	1	6	0.06002328789480758	-135.13597250376247	0.2889447236180904	16.323616329957648	C22H34O7	[M + K]+	OHCQJHSOBUTRHG	InChI=1S/C22H34O7/c1-8-19(5)11-14(25)22(27)20(6)13(24)9-10-18(3,4)16(20)15(26)17(28-12(2)23)21(22,7)29-19/h8,13,15-17,24,26-27H,1,9-11H2,2-7H3	Boforsin	CC(=O)OC1C(C2C(CCC(C2(C3(C1(OC(CC3=O)(C)C=C)C)O)C)O)(C)C)O	1.0	3413;47936;337799;451120;486148;5702265;6603852;6604815;6610344;9844450;13361560;13361564;13361565;16757823;44120009;44363887;46783813;69645774;73759682;90751269;92209815;92209816;92209817;91213948;95566308;95566309;102355476;102355477;102520305;117777632;124815399;124815400;124303810;124352399;124404343;129009935;129010250;133612037;139024465;138107145	SuperNatural:(SN00006172 SN00157509 SN00005870);ZINC bio:(ZINC03872623 ZINC03977779);additional;MeSH:(47936);PubMed;NORMAN:(NS00020690);COCONUT:(CNP0150668);KNApSAcK:(3416);Natural Products:(UNPD118560 UNPD179787);PubChem:(3413 47936 337799 451120 486148 5702265 6603852 6604815 6610344 9844450 13361560 13361564 13361565 16757823 44120009 44363887 46783813 69645774 73759682 90751269 92209815 92209816 92209817 91213948 95566308 95566309 102355476 102355477 102520305 117777632 124815399 124815400 124303810 124352399 124404343 129009935 129010250 133612037 139024465 138107145);CHEBI:(93891 42471);PubChem class - bio and metabolites;KEGG:(C09076);PubChem class - safety and toxic;Training Set	87875958	449.19365	69.11582397460938	56_Fototroficos_analisis_3_muestrascompletas_estadi_148	148
463	1	1	1	2	0.05928565689539113	-224.7571982492237	0.8286432160804019	33.41607021685183	C32H66O10	[M + H]+	PBEWVBHMORHPRN	InChI=1S/C32H66O10/c1-4-5-6-7-8-9-10-11-12-13-15-40-29-31(2)42-30-32(3)41-28-27-39-26-25-38-24-23-37-22-21-36-20-19-35-18-17-34-16-14-33/h31-33H,4-30H2,1-3H3	null	CCCCCCCCCCCCOCC(C)OCC(C)OCCOCCOCCOCCOCCOCCOCCO	4.69999981	139596543	PubChem:(139596543)	2	611.47428	831.3	633_Fototroficos_analisis_3_muestrascompletas_estadi_1699	1699
464	1	1	1	4	0.05926406189196201	-227.1211964720073	0.8311557788944725	5.958544585642851	C42H86O16	[M + H]+	TWUZZZCSPJGATM	InChI=1S/C42H86O16/c1-7-8-9-10-11-12-14-53-42(35-52-27-26-51-25-24-50-23-22-49-21-20-48-19-18-47-17-16-46-15-13-43)28-41(29-44)58-34-40(6)57-33-39(5)56-32-38(4)55-31-37(3)54-30-36(2)45/h36-45H,7-35H2,1-6H3	null	CCCCCCCCOC(CC(CO)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)O)COCCOCCOCCOCCOCCOCCOCCO	2.29999995	118467185	PubChem:(118467185)	2	847.601	717.17	494_Fototroficos_analisis_3_muestrascompletas_estadi_1412	1412
465	1	1	1	1	0.05849532741410109	-160.6024632743941	0.9984924623115576	96.32223226077481	C16H32N2O5	[M + H]+	TUDWJLXPGFNIIH	InChI=1S/C16H32N2O5/c1-9(2)5-11(17)13(19)7-16(22)23-14(8-15(20)21)12(18)6-10(3)4/h9-14,19H,5-8,17-18H2,1-4H3,(H,20,21)	null	CC(C)CC(C(CC(=O)OC(CC(=O)O)C(CC(C)C)N)O)N	-1.70000005	87126109;87404801	PubChem:(87126109 87404801)	2	333.23943	42.285000000000004	21_Fototroficos_analisis_3_muestrascompletas_estadi_53	53
466	1	1	1	1	0.05779088244820038	-10.041190516484816	0.9999999999999999	13.386478093753762	C24H38O4	[M + Na]+	HKDPJIPHVYCGGT	InChI=1S/C24H38O4/c1-4-7-9-10-11-14-18-27-23(25)21-16-12-13-17-22(21)24(26)28-19-20(6-3)15-8-5-2/h12-13,16-17,20H,4-11,14-15,18-19H2,1-3H3	null	CCCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCC(CC)CCCC	7.64661217	53434894	PubChem:(53434894)	2	413.26696	949.287099609375	700_Fototroficos_analisis_3_muestrascompletas_estadi_1920	1920
467	1	1	1	1	0.057385903494995665	-69.11592954617183	0.9999999999999999	28.298198028777637	C21H40N4O6	[M + H]+	XTLFANCXXIUTKQ	InChI=1S/C21H40N4O6/c1-10(2)8-14(23-19(28)16(22)12(5)6)18(27)25-17(13(7)26)20(29)24-15(21(30)31)9-11(3)4/h10-17,26H,8-9,22H2,1-7H3,(H,23,28)(H,24,29)(H,25,27)(H,30,31)	2-[[2-[[2-[(2-amino-3-methylbutanoyl)amino]-4-methylpentanoyl]amino]-3-hydroxybutanoyl]amino]-4-methylpentanoic acid	CC(C)CC(C(=O)NC(C(C)O)C(=O)NC(CC(C)C)C(=O)O)NC(=O)C(C(C)C)N	0.736268997	20051168	PubChem:(20051168)	2	445.30327	91.49000000000001	102_Fototroficos_analisis_3_muestrascompletas_estadi_206	206
468	1	3	1	2	0.05737771342270944	-243.06927403660697	0.7447236180904523	24.22025477510912	C32H66O10	[M + H3N + H]+	UOALIJJTQGHCBM	InChI=1S/C32H66O10/c1-2-3-4-5-6-7-8-9-10-11-12-13-15-34-17-19-36-21-23-38-25-27-40-29-31-42-32-30-41-28-26-39-24-22-37-20-18-35-16-14-33/h33H,2-32H2,1H3	3,6,9,12,15,18,21,24,27-Nonaoxahentetracontan-1-ol	CCCCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO	4.70679665	81733;101363086	PubChem:(81733 101363086);NORMAN:(NS00037463)	262146	628.50027	831.3	634_Fototroficos_analisis_3_muestrascompletas_estadi_1700	1700
469	1	6	1	6	0.05580600646853357	-211.69168546311963	0.7165829145728644	18.202961420542927	C38H78O14	[M + H3N + H]+	WRJPMHZETWLNMP	InChI=1S/C38H78O14/c1-13-41-25-38(40)26-52-37(12)24-51-36(11)23-50-35(10)22-49-34(9)21-48-33(8)20-47-32(7)19-46-31(6)18-45-30(5)17-44-29(4)16-43-28(3)15-42-27(2)14-39/h27-40H,13-26H2,1-12H3	null	CCOCC(COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)COC(C)CO)O	2.29999995	88375237	PubChem:(88375237)	2	776.57385	720.5003515625	504_Fototroficos_analisis_3_muestrascompletas_estadi_1435	1435
470	1	1	1	1	0.05483989596149218	-118.42837255579987	0.6924623115577889	3.1458719899692777	C4H4ClNO	[M + Na]+	DPOKMBBVMINBAF	InChI=1S/C4H4ClNO/c1-6-4(7)2-3-5/h1H3,(H,6,7)	3-chloro-N-methylprop-2-ynamide	CNC(=O)C#CCl	1.0	19434636	PubChem:(19434636)	2	139.9882	1192.46	797_Fototroficos_analisis_3_muestrascompletas_estadi_2943	2943
471	1	2	1	1	0.0548282812365305	-158.42225576367161	0.1748743718592965	2.0362638454340383	C21H38N4O7	[M + Na]+	NAOKXONUEBNLFU	InChI=1S/C21H38N4O7/c1-7-12(6)15(22)19(29)23-13(8-9-14(26)27)18(28)24-16(10(2)3)20(30)25-17(11(4)5)21(31)32/h10-13,15-17H,7-9,22H2,1-6H3,(H,23,29)(H,24,28)(H,25,30)(H,26,27)(H,31,32)	4-[(2-amino-3-methylpentanoyl)amino]-5-[[1-[(1-carboxy-2-methylpropyl)amino]-3-methyl-1-oxobutan-2-yl]amino]-5-oxopentanoic acid	CCC(C)C(C(=O)NC(CCC(=O)O)C(=O)NC(C(C)C)C(=O)NC(C(C)C)C(=O)O)N	0.377172977	18293808	PubChem:(18293808)	2	481.26285	120.08491638183594	143_Fototroficos_analisis_3_muestrascompletas_estadi_272	272
472	1	1	1	1	0.054249159080342724	-141.19598888536044	0.9979899497487437	9.747640245101428	C13H22N4O3	[M + Na]+	DAIIVPGHOBIHID	InChI=1S/C13H22N4O3/c18-11-14-7-3-1-2-4-9-16-13(20)17-10-6-5-8-15-12-19/h1-10H2,(H2,16,17,20)	null	C(CCCN=C=O)CCNC(=O)NCCCCN=C=O	3.0999999	123564228	PubChem:(123564228)	2	305.15785	61.321015625	47_Fototroficos_analisis_3_muestrascompletas_estadi_131	131
473	1	1	1	1	0.05373227138174394	-109.0764401284873	0.9999999999999999	48.53365327211209	C18H32N2O6	[M + H]+	JJPHQSFKVRLUPN	InChI=1S/C18H32N2O6/c21-15(19-13-7-1-3-11-17(23)24)9-5-6-10-16(22)20-14-8-2-4-12-18(25)26/h1-14H2,(H,19,21)(H,20,22)(H,23,24)(H,25,26)	null	C(CCC(=O)O)CCNC(=O)CCCCC(=O)NCCCCCC(=O)O	0.600000024	100944486	PubChem:(100944486)	2	373.23398	153.83196981687917	178_Fototroficos_analisis_3_muestrascompletas_estadi_335	335
474	1	3	1	3	0.05194200379922369	-534.7554456826231	0.24020100502512565	13.713644150138338	C22H22Br2ClNO5	[M + K]+	ZVCMEDUEKHNSIF	InChI=1S/C22H22Br2ClNO5/c1-11(2)14-9-13(10-17(25)18(14)27)31-19-15(23)7-12(8-16(19)24)26-20(28)22(21(29)30)5-3-4-6-22/h7-11,27H,3-6H2,1-2H3,(H,26,28)(H,29,30)	1-[[3,5-dibromo-4-(3-chloro-4-hydroxy-5-propan-2-ylphenoxy)phenyl]carbamoyl]cyclopentane-1-carboxylic acid	CC(C)C1=C(C(=CC(=C1)OC2=C(C=C(C=C2Br)NC(=O)C3(CCCC3)C(=O)O)Br)Cl)O	7.0999999	60112038	PubChem:(60112038)	2	611.91551	799.225	574_Fototroficos_analisis_3_muestrascompletas_estadi_1574	1574
475	1	6	1	9	0.051160359273849224	-119.65403087725574	0.03065326633165829	7.691984118318357	C14H12BrNO2	[M + H]+	VCKHQPOSWDTTPB	InChI=1S/C14H12BrNO2/c1-9-8-10(6-7-12(9)15)16-14(18)11-4-2-3-5-13(11)17/h2-8,17H,1H3,(H,16,18)	Oprea1_121180	CC1=C(C=CC(=C1)NC(=O)C2=CC=CC=C2O)Br	3.74065614	23853059	PubChem:(23853059)	2	306.0113	114.96875	130_Fototroficos_analisis_3_muestrascompletas_estadi_252	252
476	1	1	1	1	0.050636939181979174	-60.633477981018586	0.9999999999999999	31.044950892749696	C26H54O7	[M + H3N + H]+	XOQZFBUBNJQLGZ	InChI=1S/C26H54O7/c1-3-5-6-7-8-9-10-11-12-13-14-28-17-18-30-21-22-32-25-26-33-24-23-31-20-19-29-16-15-27-4-2/h3-26H2,1-2H3	3,6,9,12,15,18,21-Heptaoxatritriacontane	CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCC	5.0999999	14475669	PubChem:(14475669)	2	496.42168	838.5699999999999	645_Fototroficos_analisis_3_muestrascompletas_estadi_1713	1713
477	1	7	1	9	0.05040321979389462	-182.1164152375184	0.03517587939698493	88.83086896395372	C30H39N5O6	[M + H]+	SKNKSIXRDOYFJM	InChI=1S/C30H39N5O6/c1-17(2)13-24(33-27(37)22(31)15-20-16-32-23-12-8-7-11-21(20)23)28(38)34-25(14-19-9-5-4-6-10-19)29(39)35-26(18(3)36)30(40)41/h4-12,16-18,22,24-26,32,36H,13-15,31H2,1-3H3,(H,33,37)(H,34,38)(H,35,39)(H,40,41)	2-[[2-[[2-[[2-amino-3-(1H-indol-3-yl)propanoyl]amino]-4-methylpentanoyl]amino]-3-phenylpropanoyl]amino]-3-hydroxybutanoic acid	CC(C)CC(C(=O)NC(CC1=CC=CC=C1)C(=O)NC(C(C)O)C(=O)O)NC(=O)C(CC2=CNC3=CC=CC=C32)N	2.18970442	19946311	PubChem:(19946311)	2	566.29965	124.301875	145_Fototroficos_analisis_3_muestrascompletas_estadi_275	275
478	1	1	1	2	0.049704751035727454	-200.34604904701635	0.8924623115577889	25.50289690735013	C30H62O10	[M + H]+	DCVMGMNMEPKJDB	InChI=1S/C30H62O10/c1-9-31-21-25(35-11-3)29(39-15-7)27(37-13-5)23-33-19-17-18-20-34-24-28(38-14-6)30(40-16-8)26(36-12-4)22-32-10-2/h25-30H,9-24H2,1-8H3	null	CCOCC(C(C(COCCCCOCC(C(C(COCC)OCC)OCC)OCC)OCC)OCC)OCC	2.79999995	129150171	PubChem:(129150171)	2	583.44261	728.255	517_Fototroficos_analisis_3_muestrascompletas_estadi_1451	1451
479	1	1	1	1	0.048863729631794806	-68.01280630464298	0.9999999999999999	31.950513592244718	C26H54O7	[M + H]+	XOQZFBUBNJQLGZ	InChI=1S/C26H54O7/c1-3-5-6-7-8-9-10-11-12-13-14-28-17-18-30-21-22-32-25-26-33-24-23-31-20-19-29-16-15-27-4-2/h3-26H2,1-2H3	3,6,9,12,15,18,21-Heptaoxatritriacontane	CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCC	5.0999999	14475669	PubChem:(14475669)	2	479.39508	838.5699999999999	644_Fototroficos_analisis_3_muestrascompletas_estadi_1712	1712
480	1	1	1	1	0.04878161335518883	-302.05171416748067	0.9999999999999999	4.042440566953928	C14H12F2N2O2	[M + H]+	OBETVXNAZVUMBD	InChI=1S/C14H12F2N2O2/c15-10-5-6-13(11(16)7-10)18-14(20)17-12-4-2-1-3-9(12)8-19/h1-7,19H,8H2,(H2,17,18,20)	null	C1=CC=C(C(=C1)CO)NC(=O)NC2=C(C=C(C=C2)F)F	2.4000001	61497709	PubChem:(61497709)	2	279.09388	938.4098193414509	685_Fototroficos_analisis_3_muestrascompletas_estadi_1877	1877
481	1	1	1	4	0.048568611008859806	-351.3541970161346	0.9477386934673367	6.378366813069953	C29H39N3O4	[M + H3N + H]+	GHQDPMZIEJKCCR	InChI=1S/C29H39N3O4/c1-28(2,3)36-27(34)30-16-14-29(15-17-30,22-24-10-6-4-7-11-24)32-20-18-31(19-21-32)26(33)35-23-25-12-8-5-9-13-25/h4-13H,14-23H2,1-3H3	null	CC(C)(C)OC(=O)N1CCC(CC1)(CC2=CC=CC=C2)N3CCN(CC3)C(=O)OCC4=CC=CC=C4	4.5999999	71130829	PubChem:(71130829)	2	511.32831	274.61749999999995	271_Fototroficos_analisis_3_muestrascompletas_estadi_668	668
482	1	1	2	2	0.047446812211298685	-195.50087003922184	0.9999999999999999	17.91314085813058	C4H3NO5S	[M - H2O + H]+	HQZSMSBPYFRRQI	InChI=1S/C4H3NO5S/c6-3(7)2-1-5-4(8)11(2,9)10/h1H,(H,5,8)(H,6,7)	null	C1=C(S(=O)(=O)C(=O)N1)C(=O)O	-0.699999988	117190337	PubChem:(117190337)	2	159.96954	1200.2059375	801_Fototroficos_analisis_3_muestrascompletas_estadi_2951	2951
483	1	1	2	2	0.04726186642647839	-199.0218328276175	0.9999999999999999	24.43903700061796	C4H3NO5S	[M - H2O + H]+	DTBMORORIUIPCP	InChI=1S/C4H3NO5S/c6-3-1-2(4(7)8)11(9,10)5-3/h1H,(H,5,6)(H,7,8)	null	C1=C(S(=O)(=O)NC1=O)C(=O)O	-0.699999988	131595837	PubChem:(131595837)	2	159.96958	1221.1271469059097	810_Fototroficos_analisis_3_muestrascompletas_estadi_2970	2970
484	1	1	1	2	0.04702386036465667	-293.4972205381469	0.9321608040201005	31.373351316665158	C28H58O8	[M + H]+	NJDPKUJBKJZMJO	InChI=1S/C28H58O8/c1-3-4-5-6-7-8-9-10-11-12-13-15-35-27-28(2)36-26-25-34-24-23-33-22-21-32-20-19-31-18-17-30-16-14-29/h28-29H,3-27H2,1-2H3	null	CCCCCCCCCCCCCOCC(C)OCCOCCOCCOCCOCCOCCO	5.0999999	139596238	PubChem:(139596238)	2	523.42136	836.5799999999999	640_Fototroficos_analisis_3_muestrascompletas_estadi_1708	1708
485	1	2	1	2	0.046245245700747756	-218.5429423000997	0.9025125628140703	29.791901250569353	C28H58O8	[M + H3N + H]+	NJDPKUJBKJZMJO	InChI=1S/C28H58O8/c1-3-4-5-6-7-8-9-10-11-12-13-15-35-27-28(2)36-26-25-34-24-23-33-22-21-32-20-19-31-18-17-30-16-14-29/h28-29H,3-27H2,1-2H3	null	CCCCCCCCCCCCCOCC(C)OCCOCCOCCOCCOCCOCCO	5.0999999	139596238	PubChem:(139596238)	2	540.44784	836.59375	643_Fototroficos_analisis_3_muestrascompletas_estadi_1711	1711
486	1	2	1	2	0.0456451581754362	-192.4211801306708	0.8296482412060303	39.67652841112933	C30H62O10	[M + H3N + H]+	DCVMGMNMEPKJDB	InChI=1S/C30H62O10/c1-9-31-21-25(35-11-3)29(39-15-7)27(37-13-5)23-33-19-17-18-20-34-24-28(38-14-6)30(40-16-8)26(36-12-4)22-32-10-2/h25-30H,9-24H2,1-8H3	null	CCOCC(C(C(COCCCCOCC(C(C(COCC)OCC)OCC)OCC)OCC)OCC)OCC	2.79999995	129150171	PubChem:(129150171)	2	600.46905	728.4116027832031	520_Fototroficos_analisis_3_muestrascompletas_estadi_1455	1455
487	1	1	1	1	0.045177999317472545	-83.63912203116959	0.828643216080402	0.8604597042305766	C4H9O3S	[M - H2O + H]+	BEUYFMPBZRYBJK	InChI=1S/C4H9O3S/c1-2-3-4-8(5,6)7/h3H,2,4H2,1H3,(H,5,6,7)	null	CC[CH]CS(=O)(=O)O	0.400000006	57525368	PubChem:(57525368)	2	120.02394	40.04720743358135	7_Fototroficos_analisis_3_muestrascompletas_estadi_16	16
488	1	1	1	1	0.0448086353699191	-31.5925564577248	0.9974874371859296	19.53940796089215	C18H36O5	[M - H2O + H]+	OLRGFYURXSMBAZ	InChI=1S/C18H36O5/c1-2-15(19)11-7-6-9-13-17(21)16(20)12-8-4-3-5-10-14-18(22)23/h15-17,19-21H,2-14H2,1H3,(H,22,23)	null	CCC(CCCCCC(C(CCCCCCCC(=O)O)O)O)O	3.4000001	12400820	PubChem:(12400820);KEGG Mine	8589934594	315.25351	397.275	360_Fototroficos_analisis_3_muestrascompletas_estadi_1012	1012
489	1	1	1	3	0.0446974840961374	-322.96712680985115	0.8251256281407037	2.8208122329798457	C17H12Br2ClNO3	[M + K]+	BEZGWKDTMQUDLV	InChI=1S/C17H12Br2ClNO3/c1-2-23-16(22)17(18,19)11-5-8-14-13(9-11)21-15(24-14)10-3-6-12(20)7-4-10/h3-9H,2H2,1H3	ethyl 2,2-dibromo-2-[2-(4-chlorophenyl)-1,3-benzoxazol-5-yl]acetate	CCOC(=O)C(C1=CC2=C(C=C1)OC(=N2)C3=CC=C(C=C3)Cl)(Br)Br	5.80000019	21434026	PubChem:(21434026)	2	509.84868	711.69	481_Fototroficos_analisis_3_muestrascompletas_estadi_1385	1385
490	1	1	3	3	0.043593247411371445	-21.410801202835213	0.9999999999999999	217.94788544631237	C18H32O4	[M - H2O + H]+	RGRKFKRAFZJQMS	InChI=1S/C18H32O4/c1-2-3-10-13-16(19)17(20)14-11-8-6-4-5-7-9-12-15-18(21)22/h3,8,10-11,16-17,19-20H,2,4-7,9,12-15H2,1H3,(H,21,22)	alpha-12,13-DiHODE	CCC=CCC(C(CC=CCCCCCCCC(=O)O)O)O	4.0	16061067;52940081;139292049	COCONUT:(CNP0386665);HMDB:(10201);PubChem:(16061067 52940081 139292049);SuperNatural:(SN00219961);CHEBI:(88461);PubChem class - bio and metabolites;Plantcyc:(CPD-13092);Biocyc:(CPD-13092 SMA-0000134)	20056106	295.22734	366.68	346_Fototroficos_analisis_3_muestrascompletas_estadi_953	953
491	1	1	1	1	0.042621355692332	-61.291948939437525	0.9999999999999999	20.591743184495314	C12H20O4	[M + H]+	SSIFEUOSIIPSND	InChI=1S/C12H20O4/c1-2-3-4-5-6-7-8-10(12(15)16)9-11(13)14/h9H,2-8H2,1H3,(H,13,14)(H,15,16)	(Z)-2-octylbut-2-enedioate	CCCCCCCCC(=CC(=O)O)C(=O)O	3.5999999	13848017;17765367;22177329;54322013	PubChem:(13848017 17765367 22177329 54322013)	2	229.14378	325.9083984375	322_Fototroficos_analisis_3_muestrascompletas_estadi_861	861
492	1	1	1	2	0.042342928897920726	-30.601148147069132	0.898492462311558	10.13674841936156	C9H7NO2	[M + H]+	AQLYZDRHNHZHIS	InChI=1S/C9H7NO2/c11-7-2-3-8-6(5-7)1-4-9(12)10-8/h1-5,11H,(H,10,12)	ACMC-20aixo	C1=CC2=C(C=CC(=O)N2)C=C1O	1.14418173	177065;57575071	PubChem:(177065 57575071);CHEBI:(48996 48490);ZINC bio:(ZINC12959338);additional;PubChem class - safety and toxic;Training Set;PubMed;Biocyc:(CPD-15130);KEGG Mine	8657594466	162.05535	103.8354721069336	118_Fototroficos_analisis_3_muestrascompletas_estadi_231	231
493	1	1	1	1	0.0413415924848545	-184.81915457230176	0.08894472361809046	4.871139780514206	C9H12I2O7	[M + K]+	LRZYOIQRDJQREV	InChI=1S/C9H12I2O7/c1-3-5(12)15-7(10)17-9(14)18-8(11)16-6(13)4-2/h7-8H,3-4H2,1-2H3	null	CCC(=O)OC(OC(=O)OC(OC(=O)CC)I)I	3.0999999	88368865	PubChem:(88368865)	2	524.82824	279.77125	277_Fototroficos_analisis_3_muestrascompletas_estadi_688	688
