row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,203_1.mzML Peak area,206_1.mzML Peak area,205_1.mzML Peak area,203_2.mzML Peak area,205_2.mzML Peak area,206_2.mzML Peak area,202_3.mzML Peak area,203_3.mzML Peak area,208_2.mzML Peak area,207_2.mzML Peak area,209_2.mzML Peak area,211_1.mzML Peak area,210_1.mzML Peak area,209_1.mzML Peak area,202_1.mzML Peak area,207_1.mzML Peak area,212_1.mzML Peak area,212_2.mzML Peak area,211_2.mzML Peak area,208_1.mzML Peak area,213_1.mzML Peak area,213_3.mzML Peak area,210_2.mzML Peak area,204_1.mzML Peak area,202_2.mzML Peak area,213_2.mzML Peak area,204_2.mzML Peak area,
1682,765.5345621578863,13.724385,,,,19,91,[M+Na]+,,4,1681;1683;1682;1680,742.54549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,961935.1,5348003.5,0,6290713.0,
833,770.484100223166,5.303455,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278123.12,0,0,0,0,0,0,0,0,249075.8,0,0,0,
1303,771.5287227956868,11.5653515,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255117.27,0,361281.2,
754,772.4476706759369,4.999876,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262221.25,0,303676.03,
765,776.4272062287537,5.0621176,,,,,,,,,,,0,0,0,198918.7,0,0,424734.28,0,0,0,0,0,0,0,1060285.5,0,0,0,0,0,0,0,0,609676.8,0,0,0,
1435,776.5749766242858,12.00925,,,,45,69,[M+NH4]+,,4,1435;1433;1431;1430,758.54115,0,0,80291.45,0,464547.94,0,322637.84,0,0,0,0,0,0,0,0,0,791480.9,0,0,0,709444.2,512303.94,0,2.500918E7,5.4262908E7,0,6.2903036E7,
1683,781.5090933384904,13.724385,,,,19,91,[M+K]+,,4,1681;1683;1682;1680,742.54549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,622317.44,4116184.5,0,4771228.0,
1430,781.5298877215832,12.004452,,,,45,69,[M+Na]+,,4,1435;1433;1431;1430,758.54115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3056398.8,6332099.5,0,7393521.0,
569,784.4920749079896,4.017163,,,,44,33,[2M+NH4]+,,2,569;567,383.22862,0,0,0,0,0,0,1369462.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1033565.1,0,0,
280,787.4224392447236,2.135377,,,,137,,,,,,,0,0,0,261360.11,0,0,1380562.9,0,188368.06,0,0,0,0,0,3587345.2,0,0,0,0,0,0,0,0,1801375.8,0,0,0,
304,787.4225907796341,2.3691185,,,,,,,,,,,0,0,0,0,0,0,0,0,445498.97,0,0,0,0,0,0,0,0,0,0,402948.88,0,0,0,0,0,0,0,
1837,788.6118518014578,15.289076,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321626.03,0,446778.75,
1180,790.5910942033738,9.986684,,,,22,50,[M+NH4]+,,2,1180;1181,772.557,0,0,0,0,0,0,3653371.5,0,0,0,0,0,0,0,359117.38,0,0,0,0,0,0,0,0,0,1969382.9,0,0,
1517,790.5918120555465,12.842854,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160294.27,0,259212.77,
1207,792.5718476232989,10.377769,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257919.86,0,472679.88,
768,792.5982279878311,5.076505,,,,,,,,,,,0,0,0,0,0,0,0,2733426.2,0,0,0,0,0,0,2916276.5,0,0,0,2894245.8,0,0,0,0,0,0,0,0,
857,792.5983041952038,5.407883,,,,,,,,,,,0,3222662.0,0,3549125.2,0,0,0,0,3371209.5,3597175.2,0,0,2813670.8,0,0,0,3278565.2,0,0,3218041.0,0,2020407.4,0,0,0,1016399.2,0,
1017,792.5983178924984,6.621897,,,,24,,,,,,,1430631.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1635328.6,610205.0,0,1249000.8,
803,792.5983274512536,5.209815,,,,,,,,,,,0,0,0,0,0,0,3601780.2,0,0,0,0,0,0,0,0,0,0,1571099.6,0,0,0,0,0,7653614.5,2823535.5,0,3100252.5,
1528,792.598391033706,12.997656,,,,,,,,,,,0,0,0,0,0,0,216180.3,0,0,0,226360.95,0,0,0,238828.06,0,0,0,0,0,0,0,0,475808.78,0,0,0,
981,792.598462252273,6.366937,,,,160,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1353385.5,1419842.0,0,900772.9,
856,793.6016390302266,5.4051404,,,,,,,,,,,0,0,0,0,419480.8,0,461208.9,147211.97,0,0,0,0,0,0,0,165867.22,0,0,0,0,0,0,172980.1,0,0,0,0,
932,795.122838778928,5.8571396,,,,,,,,,,,0,0,0,0,0,0,194880.52,0,0,0,0,0,0,0,331411.1,0,0,0,0,0,0,0,0,252848.6,0,0,0,
1181,795.5459407991106,9.984764,,,,22,50,[M+Na]+,,2,1180;1181,772.557,0,0,0,0,0,0,708279.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363353.1,0,0,
1431,797.5046157980763,12.004452,,,,45,69,[M+K]+,,4,1435;1433;1431;1430,758.54115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2436131.5,3508611.8,0,3964060.2,
1423,803.5752616047295,11.976707,,,,53,67,[M+H]+,,4,1423;1425;1427;1426,802.56711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3483158.8,0,5174495.0,
1674,804.6052900453469,13.685317,,,,84,90,[M+NH4]+,,3,1676;1675;1674,786.57188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6072471.0,2.2862008E7,0,2.824956E7,
1258,806.5863334628526,11.164768,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77668.766,0,145164.5,
1675,809.5610683795372,13.685317,,,,84,90,[M+Na]+,,3,1676;1675;1674,786.57188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,777733.2,3764111.5,0,4948147.0,
2206,810.6701004652691,16.789354,,,,,,,,,,,0,0,138713.69,152575.83,0,0,0,149095.08,0,125412.62,0,133701.94,0,0,0,0,140045.75,0,0,0,0,0,0,148005.86,126886.34,131750.02,0,
606,814.5795442081948,4.2011003,,,,,,,,,,,0,0,1445223.2,0,0,0,1304766.5,1606679.0,0,0,0,0,0,0,0,1528173.8,0,0,1668977.8,1738439.1,1693872.5,0,1572602.4,1567401.5,0,0,1623298.5,
623,814.5796460812256,4.289736,,,,,,,,,,,7186944.5,4685300.5,0,0,6146649.5,0,0,0,0,0,7252443.5,0,0,0,0,0,0,5900426.0,5047552.0,5318826.5,5283143.0,7261752.0,0,0,0,4809953.0,5370153.0,
858,814.5801582589484,5.4112053,,,,,,,,,,,4177026.8,0,0,7211268.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1053,814.5802086612566,6.9918747,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467983.6,533063.44,0,781226.9,
971,814.5802214168211,6.2396865,,,,,,,,,,,0,0,0,0,0,0,1002044.9,0,0,0,0,0,0,0,2468141.2,0,0,0,0,0,0,0,0,0,0,0,0,
1019,814.580234556525,6.6360536,,,,,,,,,,,883422.6,0,0,1555245.1,0,0,221413.28,0,0,0,0,0,0,655558.25,0,0,827277.2,0,0,0,729978.7,0,0,1810147.6,1692117.9,0,1466183.9,
781,814.5802358334786,5.121577,,,,,,,,,,,0,3333777.8,0,0,3529975.5,0,7590482.5,0,0,5512740.5,0,0,4244416.0,2120590.2,8235379.5,0,3385164.5,0,2497777.2,0,0,1997626.6,3602918.0,0,0,0,0,
949,814.580250615704,6.0704317,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8908477.0,0,8830079.0,
1530,814.580339576047,13.002147,,,,,,,,,,,308659.4,0,0,291312.47,0,0,0,0,0,0,297325.25,0,625361.4,721245.8,374975.06,0,0,0,292957.72,0,0,0,0,729412.44,0,0,336108.03,
780,820.4519887708645,5.117878,,,,28,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316062.53,0,0,0,0,0,0,0,0,238999.22,0,0,0,
1427,820.6012701275737,11.979392,,,,53,67,[M+NH4]+,,5,1423;1425;1427;1426;1420,802.56711,0,0,0,0,194886.88,0,135366.45,0,0,0,0,0,0,0,0,0,444345.25,0,0,0,348054.78,253523.88,0,1.709876E7,3.7730464E7,0,4.7174204E7,
712,822.4423213912668,4.785447,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,738236.06,0,0,0,0,0,0,0,0,474889.84,0,0,0,
1676,825.535484922157,13.685317,,,,84,90,[M+K]+,,3,1676;1675;1674,786.57188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546766.56,3392969.0,0,4172704.8,
1425,825.5559673713047,11.978443,,,,53,67,[M+Na]+,,5,1423;1425;1427;1426;1420,802.56711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1950834.0,3701494.0,0,4878361.5,
2462,832.2430902078916,17.67783,,,,38,,,,,,,0,0,0,53812.035,51435.734,0,0,52831.61,254675.88,35747.875,0,0,0,0,0,56282.867,0,0,0,0,0,0,0,57370.656,0,0,53125.562,
1833,832.6377203572913,15.25195,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364108.6,0,388943.22,
917,838.1368975492032,5.7331214,,,,99,,,,,,,0,0,0,0,0,0,327899.0,0,0,0,0,0,0,0,932362.25,0,0,0,0,0,0,0,0,506095.84,0,0,0,
1426,841.5305676464681,11.978443,,,,53,67,[M+K]+,,5,1423;1425;1427;1420;1426,802.56711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2164638.0,2986654.8,0,3762848.5,
1412,847.6010576137987,11.949402,,,,40,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1675352.5,0,2664847.0,
1514,848.5966348516604,12.804358,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174260.1,0,290724.3,
1661,848.6319038256346,13.637143,,,,3,89,[M+NH4]+,,3,1661;1653;1652,830.59831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3814842.5,1.7845344E7,0,1.814043E7,
1229,848.6329322791595,10.602547,,,,,,,,,,,0,0,0,0,0,0,1083074.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,627290.9,0,0,
2199,848.7725567158911,16.777409,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9960.809,0,0,0,0,0,0,0,0,0,46684.297,0,0,
2074,848.7726516943195,16.446922,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115911.414,0,0,0,0,0,0,0,0,0,154768.83,0,0,
1933,848.7726718249182,15.944803,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167920.5,0,0,0,0,0,0,0,0,0,90947.12,0,0,
1978,848.7726995841093,16.14646,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82419.13,0,0,0,0,0,0,0,0,0,263765.97,0,0,
2031,848.7727039710323,16.346645,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104663.05,0,0,0,0,0,0,0,0,0,175257.2,0,0,
1954,848.7727467666969,16.062063,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138766.03,0,0,0,0,0,0,0,0,0,282598.75,0,0,
2123,848.7727542368509,16.562243,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144490.31,0,0,0,0,0,0,0,0,0,116289.76,0,0,
2422,850.2537451425743,17.471703,,,,43,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56423.2,0,0,0,0,0,0,0,0,0,0,52775.094,
1652,853.587649465227,13.634543,,,,3,89,[M+Na]+,,3,1661;1653;1652,830.59831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280526.72,2693675.8,0,2438361.0,
233,856.4433112105048,1.7610028,,,,,,,,,,,0,0,0,0,0,0,853984.75,0,0,0,0,0,0,0,1171320.4,0,0,0,0,0,0,0,0,0,0,0,0,
798,863.4662800149259,5.1801453,,,,,,,,,,,0,0,0,84394.31,0,0,0,0,0,0,0,0,0,0,560509.7,0,0,0,0,0,0,0,0,397381.8,0,0,0,
1410,864.6270339754772,11.947603,,,,40,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122066.016,0,0,0,137417.92,0,0,9065531.0,2.3895184E7,0,2.7028574E7,
883,867.5381786379378,5.541768,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417814.38,0,0,0,0,0,0,0,0,271507.47,0,0,0,
1653,869.5615763535039,13.634543,,,,3,89,[M+K]+,,3,1661;1653;1652,830.59831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415667.34,3134720.8,0,3289790.2,
1417,869.5824130404715,11.951756,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1228076.2,0,0,3046339.5,
1830,876.663930220873,15.219184,,,,90,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191250.34,0,219200.39,
2494,882.7262365141097,17.785233,,,,,,,,,,,0,51276.64,64451.65,73536.805,63292.965,49766.402,47943.613,72653.03,0,47112.832,0,0,47325.426,0,0,65058.633,51494.176,0,49910.81,0,54393.758,58055.0,54120.992,70207.42,48733.656,57751.54,65402.32,
349,888.4699631247491,2.743179,,,,,,,,,,,0,0,0,0,0,0,260077.98,0,0,0,0,0,0,0,320826.5,0,0,0,0,0,0,0,0,165210.31,0,0,0,
896,891.9822103547457,5.6195984,,,,165,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322990.5,0,0,0,0,0,0,0,0,310440.72,0,0,0,
1642,892.6583241662411,13.594916,,,,32,87,[M+NH4]+,,3,1642;1644;1640,874.62458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1380035.8,9001590.0,0,9827496.0,
672,896.5254420619724,4.5783777,,,,,,,,,,,0,0,168239.69,0,0,0,0,0,0,0,0,245194.22,0,0,0,218259.27,0,0,271953.7,669547.25,0,0,0,0,0,0,0,
1644,897.6139377029206,13.596305,,,,32,87,[M+Na]+,,3,1642;1644;1640,874.62458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1595834.1,0,1494334.5,
713,905.6817974606222,4.788039,,,,,,,,,,,0,0,0,0,0,0,0,0,0,161275.0,0,0,0,0,0,0,139873.38,0,0,0,0,154692.9,0,175716.72,0,0,0,
1401,908.6528571753678,11.917899,,,,7,63,[M+NH4]+,,2,1399;1401,890.61962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5753456.5,1.5096099E7,0,1.83524E7,
1640,913.5876648816895,13.591919,,,,32,87,[M+K]+,,3,1642;1644;1640,874.62458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2150715.2,0,1955847.1,
632,916.5700071925314,4.380363,,,,15,,,,,,,0,0,0,0,0,0,998428.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,698365.75,0,0,
714,927.6634138175913,4.7884154,,,,,,,,,,,0,0,0,204709.58,0,0,0,0,0,163993.47,0,0,179958.64,0,0,0,145921.0,0,150186.0,0,0,0,183118.67,0,0,0,135963.4,
654,928.6661860299009,4.508606,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,788873.25,0,0,0,0,0,0,780467.5,0,0,961234.5,0,0,0,
1630,936.6845589572639,13.555131,,,,77,83,[M+NH4]+,,3,1632;1630;1625,918.65113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,551687.2,4000247.0,0,6940924.0,
1393,952.6789872371301,11.889287,,,,54,62,[M+NH4]+,,2,1390;1393,934.64564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3149431.8,9658511.0,0,1.0653555E7,
1632,957.613872343858,13.556806,,,,77,83,[M+K]+,,3,1632;1630;1625,918.65113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,982657.5,0,2128204.8,
2192,957.7540924172343,16.73453,,,,,,,,,,,0,0,0,1888.201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181834.77,0,0,0,
485,959.9389976281595,3.4869404,,,,,,,,,,,0,0,0,0,0,0,321120.22,0,0,0,0,0,0,0,544708.9,0,0,0,0,0,0,0,0,0,0,0,0,
649,960.5959337086601,4.482253,,,,16,36,[M+NH4]+,,2,648;649,942.56087,0,0,0,0,0,0,923510.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665923.3,0,0,
875,968.5829405116389,5.49878,,,,157,,,,,,,0,0,0,83554.13,0,0,506402.7,0,0,0,0,0,0,0,480897.25,0,0,0,0,0,0,0,0,353130.56,0,0,0,
1622,980.7104814833679,13.518707,,,,2,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245669.69,2485770.8,0,3713810.8,
956,995.879500332614,6.114202,,,,86,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334479.75,0,0,0,0,0,0,0,0,417117.8,0,0,0,
957,996.2132480630444,6.114202,,,,86,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282097.2,0,0,0,0,0,0,0,0,307333.88,0,0,0,
1386,996.7051763589119,11.860681,,,,101,59,[2M+NH4]+,,2,1383;1386,489.33615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1935274.5,5193486.5,0,5696848.5,
248,997.5213230466175,1.8789454,,,,129,,,,,,,0,0,0,974856.5,0,0,4758618.5,0,0,0,0,0,0,0,5034151.0,0,0,0,0,0,0,0,0,2039438.6,0,0,0,
603,1001.510267693103,4.1705327,,,,,,,,,,,0,0,0,0,0,0,851511.94,0,0,0,0,0,0,0,1101997.2,0,0,0,0,0,0,0,0,1039740.2,0,0,0,
2181,1006.8661598044117,16.7205,,,,,,,,,,,0,0,0,86132.53,0,0,0,91529.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2057,1006.8662374878838,16.406523,,,,,,,,,,,0,0,0,24765.148,0,0,0,14152.476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1611,1024.7365738467365,13.473864,,,,64,81,[M+NH4]+,,2,1612;1611,1006.7027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1668267.0,0,1621583.1,
636,1025.5676004797592,4.389984,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,364762.97,0,0,443355.3,0,0,0,358378.25,439112.9,0,0,0,0,0,0,0,
1374,1040.7311308075593,11.830945,,,,72,58,[2M+NH4]+,,2,1371;1374,511.34926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780049.4,2542546.0,0,3378335.2,
1612,1045.665816164285,13.473864,,,,64,80,[2M+K]+,,2,1612;1608,503.35198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,645030.7,0,688891.5,
512,1079.610716430525,3.6769726,,,,124,,,,,,,0,0,0,0,0,0,578851.4,0,0,0,0,0,0,0,1193254.6,0,0,0,0,0,0,0,0,863295.4,0,0,0,
1363,1084.7576040605081,11.799063,,,,61,55,[2M+NH4]+,,2,1363;1369,533.36259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759473.4,0,1745200.1,
296,1098.5694439509882,2.2704086,,,,126,,,,,,,0,0,0,142525.08,0,0,2425426.0,0,0,0,0,0,0,0,1406005.4,0,0,0,0,0,0,0,0,653861.0,0,0,0,
1593,1112.7897182682977,13.393787,,,,56,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424390.56,0,419504.4,
1355,1128.785053546852,11.775657,,,,69,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,872893.6,0,1396997.1,
463,1197.6396562858747,3.3633738,,,,67,,,,,,,0,0,0,0,0,0,467212.84,0,0,0,0,0,0,0,540955.06,0,0,0,0,0,0,0,0,282281.56,0,0,0,
729,1213.6652499690813,4.8407826,,,,119,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214458.1,0,0,0,0,0,0,0,0,155615.4,0,0,0,
915,1256.7002246487696,5.728462,,,,99,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546024.44,0,0,0,0,0,0,0,0,335537.22,0,0,0,
2808,1325.9015066507234,19.31213,,,,151,102,[M+H]+,,2,2798;2808,1324.8942,0,81175.94,28817.357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68155.805,0,25796.768,0,74897.5,0,0,0,0,
2803,1326.9047183471375,19.314518,,,,,,,,,,,0,0,0,0,0,9871.548,0,0,0,0,0,0,0,0,0,0,36111.33,0,58437.754,0,0,0,0,30194.768,0,0,0,
2798,1342.9280013159334,19.305866,,,,151,102,[M+NH4]+,,2,2798;2808,1324.8942,0,853153.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,847592.0,0,0,0,0,
2805,1343.9307515403498,19.342783,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,796901.25,0,0,0,0,0,
2796,1345.9377417490275,19.312557,,,,151,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93716.195,0,95511.445,0,0,0,0,
2794,1347.8833410231439,19.315933,,,,,,,,,,,0,409466.75,0,0,393179.03,435162.44,0,0,0,0,0,0,0,0,0,0,0,388169.38,0,0,0,384711.3,414251.62,0,0,0,0,
2823,1348.8869159273017,19.378153,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,308287.03,0,5942.5283,0,0,0,0,0,0,0,0,0,0,0,0,0,1481.1267,
